"CustomerID","Age","ZIPCode","Family","Experience","EducUgrad","EducGrad","EducProf","Income","CCAvg","Mortgage","PersLoan","SecAccount","CDAccount","OnlineAccount","CreditCard"
793.00,41.00,"93117",1.00,16.00,0,0,1,98.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00
794.00,24.00,"94720",2.00,-2.00,1,0,0,150.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
795.00,54.00,"91301",2.00,29.00,0,0,1,44.00,2.30,0.00,0.00,0.00,0.00,1.00,0.00
796.00,57.00,"92806",2.00,32.00,0,0,1,15.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00
797.00,30.00,"93657",2.00,6.00,1,0,0,82.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00
798.00,42.00,"94998",3.00,17.00,0,0,1,61.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
799.00,29.00,"93063",1.00,2.00,0,1,0,38.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
800.00,29.00,"95051",4.00,3.00,0,0,1,39.00,2.10,0.00,0.00,0.00,0.00,1.00,0.00
801.00,31.00,"91040",1.00,7.00,1,0,0,173.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00
802.00,47.00,"92612",4.00,23.00,1,0,0,8.00,0.20,0.00,0.00,0.00,0.00,1.00,0.00
803.00,36.00,"92521",3.00,12.00,1,0,0,51.00,2.00,214.00,0.00,0.00,0.00,1.00,0.00
804.00,52.00,"92661",4.00,27.00,0,0,1,62.00,1.80,82.00,0.00,0.00,0.00,0.00,0.00
805.00,54.00,"94061",4.00,28.00,0,1,0,34.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00
806.00,55.00,"95758",3.00,29.00,0,1,0,132.00,5.90,307.00,1.00,0.00,0.00,0.00,0.00
807.00,53.00,"94542",4.00,27.00,0,0,1,44.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00
808.00,52.00,"92096",1.00,27.00,1,0,0,162.00,8.10,0.00,0.00,0.00,0.00,1.00,0.00
809.00,64.00,"92068",3.00,39.00,1,0,0,64.00,2.20,0.00,0.00,0.00,0.00,1.00,0.00
810.00,54.00,"94304",1.00,29.00,0,0,1,111.00,0.10,0.00,0.00,0.00,0.00,0.00,1.00
811.00,32.00,"92182",2.00,6.00,0,0,1,41.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
812.00,63.00,"94720",4.00,33.00,0,0,1,52.00,1.66,0.00,0.00,0.00,0.00,0.00,0.00
813.00,36.00,"90089",4.00,10.00,0,1,0,65.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00
814.00,50.00,"94720",1.00,25.00,0,1,0,130.00,1.10,0.00,1.00,0.00,0.00,1.00,0.00
815.00,33.00,"93943",2.00,8.00,1,0,0,45.00,0.10,0.00,0.00,0.00,0.00,0.00,1.00
816.00,62.00,"94596",1.00,38.00,0,1,0,35.00,1.90,118.00,0.00,0.00,0.00,0.00,0.00
817.00,49.00,"94035",3.00,23.00,0,1,0,65.00,0.70,263.00,0.00,0.00,0.00,1.00,1.00
818.00,41.00,"90291",2.00,15.00,1,0,0,38.00,0.70,91.00,0.00,0.00,0.00,1.00,0.00
819.00,51.00,"95039",4.00,27.00,0,1,0,42.00,1.10,0.00,0.00,0.00,0.00,1.00,1.00
820.00,56.00,"90024",4.00,30.00,0,0,1,45.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00
821.00,51.00,"90740",1.00,25.00,1,0,0,145.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
822.00,39.00,"92093",4.00,13.00,0,0,1,33.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00
823.00,61.00,"96091",3.00,35.00,0,0,1,60.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00
824.00,35.00,"90509",1.00,9.00,1,0,0,45.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00
825.00,39.00,"94801",4.00,15.00,1,0,0,72.00,2.40,0.00,0.00,1.00,0.00,1.00,0.00
826.00,37.00,"95616",3.00,11.00,0,1,0,34.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00
827.00,48.00,"93555",3.00,21.00,0,1,0,23.00,0.66,0.00,0.00,0.00,0.00,1.00,0.00
828.00,63.00,"94542",2.00,37.00,0,0,1,45.00,1.00,88.00,0.00,0.00,0.00,1.00,1.00
829.00,35.00,"94542",4.00,9.00,1,0,0,28.00,1.00,75.00,0.00,0.00,0.00,1.00,0.00
830.00,55.00,"90254",4.00,30.00,0,1,0,81.00,3.80,0.00,0.00,0.00,0.00,1.00,0.00
831.00,29.00,"92407",3.00,5.00,0,1,0,72.00,0.70,81.00,0.00,0.00,0.00,0.00,0.00
832.00,61.00,"94066",4.00,31.00,0,0,1,49.00,1.66,0.00,0.00,0.00,0.00,1.00,0.00
833.00,36.00,"90630",4.00,10.00,0,1,0,31.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00
834.00,61.00,"94939",3.00,35.00,0,0,1,63.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00
835.00,36.00,"95138",4.00,12.00,1,0,0,150.00,5.40,0.00,1.00,1.00,1.00,1.00,0.00
836.00,58.00,"92691",2.00,33.00,1,0,0,142.00,3.90,193.00,0.00,0.00,0.00,1.00,1.00
837.00,42.00,"92123",3.00,17.00,1,0,0,74.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00
838.00,30.00,"92096",1.00,4.00,0,1,0,24.00,0.40,81.00,0.00,0.00,0.00,1.00,0.00
839.00,45.00,"92507",4.00,20.00,0,0,1,29.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00
840.00,39.00,"92646",4.00,15.00,1,0,0,79.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00
841.00,27.00,"92373",2.00,3.00,1,0,0,94.00,0.20,310.00,0.00,0.00,0.00,0.00,1.00
842.00,57.00,"94542",1.00,33.00,1,0,0,121.00,4.30,0.00,0.00,1.00,0.00,0.00,0.00
843.00,34.00,"92101",3.00,10.00,1,0,0,54.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
844.00,64.00,"94720",3.00,39.00,1,0,0,73.00,2.40,0.00,0.00,0.00,0.00,1.00,0.00
845.00,47.00,"95762",1.00,23.00,0,0,1,71.00,0.80,127.00,0.00,0.00,0.00,1.00,0.00
846.00,44.00,"94706",3.00,17.00,0,1,0,29.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
847.00,51.00,"92154",1.00,27.00,1,0,0,93.00,2.70,0.00,0.00,0.00,0.00,1.00,0.00
848.00,40.00,"94539",1.00,14.00,0,0,1,73.00,1.50,252.00,0.00,0.00,0.00,1.00,0.00
849.00,57.00,"94720",4.00,32.00,0,1,0,19.00,0.90,0.00,0.00,0.00,0.00,1.00,0.00
850.00,33.00,"94305",2.00,8.00,1,0,0,58.00,0.10,0.00,0.00,1.00,1.00,1.00,1.00
851.00,46.00,"95054",1.00,20.00,1,0,0,39.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00
852.00,41.00,"94521",2.00,16.00,0,1,0,23.00,1.40,0.00,0.00,1.00,0.00,1.00,0.00
853.00,33.00,"92064",1.00,7.00,0,0,1,29.00,0.60,127.00,0.00,0.00,0.00,0.00,1.00
854.00,27.00,"95138",1.00,2.00,1,0,0,155.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00
855.00,52.00,"95814",1.00,28.00,0,1,0,90.00,2.60,0.00,0.00,1.00,0.00,1.00,0.00
856.00,59.00,"92152",2.00,33.00,1,0,0,113.00,2.00,77.00,0.00,0.00,0.00,1.00,0.00
857.00,62.00,"94025",1.00,38.00,0,0,1,42.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00
858.00,49.00,"95616",4.00,25.00,1,0,0,30.00,0.20,0.00,0.00,0.00,1.00,1.00,1.00
859.00,45.00,"94720",3.00,19.00,0,1,0,19.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
860.00,63.00,"92182",3.00,37.00,0,1,0,124.00,5.00,170.00,1.00,0.00,0.00,0.00,0.00
861.00,57.00,"95841",2.00,31.00,0,1,0,30.00,0.70,145.00,0.00,0.00,0.00,0.00,0.00
862.00,60.00,"92354",1.00,30.00,0,0,1,28.00,1.50,124.00,0.00,1.00,0.00,1.00,0.00
863.00,50.00,"94025",2.00,23.00,0,1,0,15.00,1.00,101.00,0.00,0.00,0.00,0.00,0.00
864.00,54.00,"90095",1.00,30.00,0,0,1,70.00,1.60,265.00,0.00,0.00,0.00,0.00,0.00
865.00,28.00,"94080",1.00,2.00,0,1,0,10.00,0.10,0.00,0.00,0.00,0.00,1.00,0.00
866.00,60.00,"92037",3.00,34.00,0,0,1,22.00,0.30,139.00,0.00,0.00,0.00,1.00,1.00
867.00,44.00,"94611",4.00,20.00,1,0,0,70.00,1.90,0.00,0.00,0.00,0.00,1.00,0.00
868.00,61.00,"94708",1.00,35.00,1,0,0,61.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00
869.00,40.00,"94596",2.00,15.00,1,0,0,161.00,3.30,0.00,0.00,1.00,0.00,0.00,1.00
870.00,54.00,"93014",2.00,30.00,1,0,0,29.00,0.80,0.00,0.00,0.00,0.00,0.00,1.00
871.00,43.00,"92106",3.00,19.00,1,0,0,35.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
872.00,54.00,"96091",4.00,28.00,0,1,0,48.00,2.80,0.00,0.00,0.00,0.00,1.00,0.00
873.00,32.00,"90095",4.00,7.00,1,0,0,44.00,0.80,0.00,0.00,0.00,0.00,1.00,0.00
874.00,24.00,"90740",3.00,0.00,1,0,0,88.00,0.80,134.00,0.00,0.00,0.00,0.00,0.00
875.00,30.00,"92056",4.00,4.00,0,0,1,40.00,2.10,0.00,0.00,0.00,0.00,1.00,1.00
876.00,61.00,"95616",4.00,36.00,0,1,0,21.00,0.40,123.00,0.00,0.00,0.00,0.00,0.00
877.00,40.00,"94025",2.00,14.00,1,0,0,58.00,2.80,0.00,0.00,0.00,0.00,1.00,0.00
878.00,35.00,"95123",4.00,11.00,0,1,0,59.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
879.00,33.00,"95616",4.00,3.00,0,0,1,74.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
880.00,63.00,"91768",4.00,37.00,0,1,0,84.00,1.90,0.00,0.00,0.00,0.00,1.00,0.00
881.00,57.00,"91604",1.00,31.00,1,0,0,58.00,0.20,177.00,0.00,0.00,0.00,1.00,0.00
882.00,44.00,"92116",2.00,19.00,1,0,0,154.00,8.80,0.00,0.00,0.00,0.00,1.00,0.00
883.00,51.00,"94117",1.00,25.00,1,0,0,185.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00
884.00,51.00,"92703",1.00,26.00,1,0,0,78.00,1.20,305.00,0.00,0.00,0.00,1.00,0.00
885.00,38.00,"91709",2.00,13.00,0,1,0,55.00,1.10,0.00,0.00,0.00,0.00,1.00,0.00
886.00,31.00,"94304",4.00,5.00,0,1,0,30.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
887.00,54.00,"93907",3.00,29.00,0,1,0,74.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
888.00,41.00,"94720",2.00,16.00,1,0,0,118.00,3.30,0.00,0.00,0.00,0.00,1.00,0.00
889.00,57.00,"94114",2.00,33.00,0,0,1,182.00,3.30,372.00,1.00,0.00,0.00,0.00,0.00
890.00,24.00,"91103",2.00,-2.00,0,0,1,82.00,1.60,0.00,0.00,0.00,0.00,1.00,1.00
891.00,55.00,"92780",4.00,29.00,0,0,1,29.00,1.50,79.00,0.00,0.00,0.00,1.00,0.00
892.00,32.00,"94102",4.00,6.00,1,0,0,120.00,5.40,301.00,1.00,0.00,1.00,1.00,1.00
893.00,38.00,"95616",2.00,12.00,0,1,0,53.00,2.40,0.00,0.00,0.00,0.00,1.00,0.00
894.00,58.00,"93943",3.00,32.00,1,0,0,43.00,1.40,0.00,0.00,0.00,0.00,0.00,1.00
895.00,29.00,"95064",4.00,4.00,1,0,0,59.00,2.20,232.00,0.00,0.00,0.00,1.00,1.00
896.00,43.00,"94608",4.00,17.00,0,0,1,84.00,2.60,289.00,0.00,1.00,1.00,1.00,1.00
897.00,50.00,"95133",3.00,24.00,1,0,0,161.00,3.40,212.00,1.00,0.00,0.00,1.00,0.00
898.00,62.00,"92691",4.00,37.00,0,1,0,21.00,0.40,137.00,0.00,0.00,0.00,1.00,1.00
899.00,57.00,"94111",4.00,32.00,1,0,0,63.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00
900.00,30.00,"91302",3.00,3.00,0,1,0,172.00,3.40,0.00,1.00,0.00,0.00,0.00,1.00
901.00,30.00,"94709",4.00,4.00,1,0,0,51.00,0.20,172.00,0.00,0.00,0.00,0.00,1.00
902.00,57.00,"95616",4.00,33.00,1,0,0,24.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00
903.00,57.00,"95054",2.00,33.00,1,0,0,95.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00
904.00,43.00,"90048",1.00,18.00,1,0,0,59.00,2.40,250.00,0.00,0.00,0.00,1.00,0.00
905.00,28.00,"90503",4.00,2.00,0,1,0,51.00,1.80,0.00,0.00,1.00,0.00,0.00,0.00
906.00,46.00,"94720",1.00,22.00,1,0,0,28.00,1.00,84.00,0.00,0.00,0.00,1.00,1.00
907.00,29.00,"94720",2.00,3.00,1,0,0,154.00,2.00,130.00,0.00,0.00,0.00,0.00,0.00
908.00,64.00,"91711",2.00,40.00,0,0,1,15.00,0.30,115.00,0.00,0.00,0.00,1.00,1.00
909.00,66.00,"93023",4.00,36.00,0,0,1,55.00,1.66,0.00,0.00,0.00,0.00,0.00,1.00
910.00,23.00,"91709",1.00,-1.00,1,0,0,149.00,6.33,305.00,0.00,0.00,0.00,0.00,1.00
911.00,60.00,"92120",1.00,36.00,0,0,1,79.00,1.80,0.00,0.00,0.00,0.00,0.00,1.00
912.00,47.00,"94538",4.00,21.00,0,0,1,68.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00
913.00,35.00,"94105",1.00,10.00,0,1,0,78.00,2.60,0.00,0.00,0.00,0.00,1.00,0.00
914.00,57.00,"92507",2.00,32.00,0,1,0,34.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00
915.00,65.00,"91711",3.00,41.00,1,0,0,195.00,0.40,0.00,1.00,1.00,1.00,0.00,1.00
916.00,53.00,"94550",1.00,28.00,1,0,0,184.00,8.10,303.00,0.00,0.00,0.00,1.00,0.00
917.00,44.00,"92192",2.00,20.00,1,0,0,85.00,3.20,0.00,0.00,0.00,0.00,1.00,0.00
918.00,45.00,"90405",2.00,20.00,1,0,0,200.00,8.80,0.00,0.00,0.00,0.00,1.00,1.00
919.00,41.00,"92325",3.00,16.00,0,0,1,64.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00
920.00,51.00,"91116",1.00,27.00,0,1,0,88.00,2.60,0.00,0.00,1.00,0.00,0.00,1.00
921.00,27.00,"94501",3.00,1.00,0,1,0,42.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00
922.00,31.00,"92096",3.00,5.00,1,0,0,91.00,1.60,126.00,0.00,0.00,0.00,1.00,1.00
923.00,32.00,"92868",1.00,6.00,1,0,0,38.00,0.30,0.00,0.00,1.00,1.00,1.00,0.00
924.00,55.00,"95123",1.00,30.00,0,1,0,28.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00
925.00,55.00,"91330",4.00,30.00,0,0,1,32.00,0.10,0.00,0.00,1.00,0.00,0.00,0.00
926.00,42.00,"94720",1.00,18.00,0,0,1,31.00,0.30,0.00,0.00,0.00,0.00,0.00,1.00
927.00,33.00,"93940",4.00,9.00,0,1,0,22.00,0.40,103.00,0.00,0.00,0.00,1.00,0.00
928.00,65.00,"95014",3.00,40.00,0,1,0,95.00,3.70,138.00,1.00,0.00,0.00,0.00,1.00
929.00,35.00,"90638",4.00,10.00,1,0,0,74.00,1.30,0.00,0.00,0.00,0.00,1.00,0.00
930.00,55.00,"92121",1.00,30.00,0,1,0,22.00,1.50,91.00,0.00,0.00,0.00,0.00,1.00
931.00,28.00,"92103",3.00,4.00,0,1,0,43.00,0.10,0.00,0.00,0.00,0.00,1.00,0.00
932.00,27.00,"91302",1.00,3.00,0,0,1,43.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
933.00,51.00,"94720",3.00,27.00,0,1,0,112.00,1.80,0.00,0.00,1.00,1.00,1.00,1.00
934.00,50.00,"92064",2.00,23.00,0,1,0,9.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
935.00,58.00,"91320",2.00,33.00,0,0,1,81.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
936.00,46.00,"95929",1.00,20.00,1,0,0,131.00,5.70,256.00,0.00,0.00,0.00,0.00,1.00
937.00,62.00,"92109",1.00,32.00,0,0,1,19.00,1.50,0.00,0.00,1.00,0.00,0.00,0.00
938.00,38.00,"92093",3.00,13.00,0,1,0,62.00,0.70,0.00,0.00,1.00,0.00,1.00,0.00
939.00,62.00,"95818",4.00,37.00,0,1,0,19.00,0.40,124.00,0.00,1.00,0.00,0.00,0.00
940.00,56.00,"93943",2.00,32.00,1,0,0,8.00,0.30,0.00,0.00,0.00,0.00,1.00,1.00
941.00,61.00,"94303",1.00,36.00,0,0,1,193.00,4.70,203.00,1.00,0.00,0.00,1.00,0.00
942.00,38.00,"92093",4.00,13.00,1,0,0,129.00,4.40,140.00,1.00,0.00,0.00,0.00,0.00
943.00,55.00,"91320",4.00,29.00,0,1,0,30.00,0.70,0.00,0.00,0.00,0.00,0.00,1.00
944.00,30.00,"94701",4.00,4.00,0,1,0,80.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00
945.00,41.00,"90503",4.00,15.00,0,0,1,22.00,1.50,0.00,0.00,0.00,0.00,0.00,1.00
946.00,57.00,"91745",1.00,32.00,0,1,0,33.00,1.50,0.00,0.00,0.00,0.00,1.00,0.00
947.00,36.00,"91355",4.00,11.00,0,0,1,64.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00
948.00,55.00,"94305",3.00,29.00,0,0,1,60.00,2.20,84.00,0.00,0.00,0.00,1.00,0.00
949.00,30.00,"92037",1.00,4.00,0,0,1,81.00,2.90,259.00,0.00,0.00,0.00,1.00,1.00
950.00,40.00,"94720",3.00,16.00,0,1,0,45.00,0.60,204.00,0.00,0.00,0.00,1.00,0.00
951.00,32.00,"95054",4.00,6.00,0,1,0,112.00,1.80,0.00,0.00,0.00,0.00,1.00,0.00
952.00,59.00,"94105",2.00,34.00,0,0,1,83.00,3.40,0.00,1.00,0.00,0.00,1.00,0.00
953.00,44.00,"93943",2.00,20.00,1,0,0,180.00,7.60,524.00,0.00,0.00,0.00,0.00,1.00
954.00,51.00,"92130",4.00,26.00,0,1,0,28.00,0.20,0.00,0.00,1.00,0.00,1.00,0.00
955.00,37.00,"91107",2.00,12.00,0,0,1,169.00,5.20,249.00,1.00,0.00,0.00,1.00,0.00
956.00,59.00,"90840",4.00,35.00,1,0,0,14.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00
957.00,37.00,"90250",1.00,11.00,1,0,0,43.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
958.00,56.00,"94309",2.00,32.00,1,0,0,88.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
959.00,55.00,"90747",4.00,29.00,0,0,1,78.00,2.60,0.00,0.00,0.00,0.00,0.00,1.00
960.00,49.00,"94143",1.00,24.00,0,1,0,68.00,0.20,163.00,0.00,0.00,0.00,0.00,0.00
961.00,46.00,"93611",2.00,22.00,1,0,0,144.00,3.30,0.00,0.00,0.00,0.00,1.00,1.00
962.00,35.00,"94114",4.00,9.00,1,0,0,30.00,1.00,163.00,0.00,0.00,0.00,1.00,0.00
963.00,47.00,"95833",1.00,21.00,1,0,0,120.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00
964.00,39.00,"94305",2.00,14.00,0,1,0,24.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00
965.00,27.00,"92037",4.00,1.00,0,0,1,78.00,2.30,157.00,0.00,1.00,0.00,1.00,0.00
966.00,62.00,"94301",2.00,36.00,0,1,0,135.00,5.20,0.00,1.00,0.00,0.00,1.00,0.00
967.00,57.00,"91605",2.00,32.00,0,0,1,44.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00
968.00,55.00,"92675",4.00,30.00,0,1,0,73.00,3.80,0.00,0.00,0.00,0.00,1.00,0.00
969.00,55.00,"92868",1.00,31.00,0,1,0,90.00,2.70,0.00,0.00,0.00,0.00,1.00,1.00
970.00,41.00,"94704",3.00,15.00,0,0,1,58.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
971.00,57.00,"94928",2.00,32.00,1,0,0,75.00,3.70,236.00,0.00,0.00,0.00,1.00,0.00
972.00,43.00,"92028",3.00,19.00,0,0,1,174.00,1.70,231.00,1.00,0.00,1.00,1.00,1.00
973.00,40.00,"92093",2.00,16.00,1,0,0,50.00,1.70,174.00,0.00,0.00,0.00,0.00,0.00
974.00,43.00,"92703",1.00,18.00,0,0,1,85.00,4.00,287.00,0.00,0.00,0.00,1.00,0.00
975.00,63.00,"90401",3.00,38.00,1,0,0,54.00,2.20,0.00,0.00,0.00,0.00,1.00,0.00
976.00,63.00,"92122",2.00,38.00,1,0,0,83.00,3.40,0.00,1.00,0.00,0.00,0.00,0.00
977.00,54.00,"94109",4.00,30.00,1,0,0,24.00,0.20,0.00,0.00,1.00,0.00,0.00,0.00
978.00,54.00,"95134",4.00,30.00,0,1,0,45.00,1.10,205.00,0.00,0.00,0.00,1.00,0.00
979.00,52.00,"92068",1.00,26.00,0,0,1,68.00,0.80,0.00,0.00,0.00,0.00,1.00,1.00
980.00,50.00,"94720",4.00,26.00,0,0,1,48.00,0.10,0.00,0.00,0.00,0.00,0.00,1.00
981.00,38.00,"92697",1.00,13.00,0,0,1,114.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
982.00,36.00,"90064",3.00,12.00,0,1,0,142.00,2.30,0.00,1.00,0.00,1.00,1.00,1.00
983.00,58.00,"94402",3.00,33.00,0,1,0,52.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00
984.00,46.00,"92220",2.00,22.00,1,0,0,142.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00
985.00,50.00,"92173",1.00,25.00,0,0,1,15.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
986.00,46.00,"92120",1.00,22.00,1,0,0,118.00,4.70,159.00,0.00,0.00,0.00,0.00,1.00
987.00,53.00,"90245",4.00,27.00,1,0,0,101.00,4.90,0.00,0.00,0.00,0.00,1.00,0.00
988.00,62.00,"94609",2.00,36.00,1,0,0,84.00,2.80,0.00,0.00,0.00,0.00,1.00,0.00
989.00,63.00,"94998",1.00,39.00,0,1,0,32.00,1.90,100.00,0.00,0.00,0.00,0.00,0.00
990.00,42.00,"94607",3.00,16.00,0,0,1,64.00,0.50,247.00,0.00,0.00,0.00,0.00,0.00
991.00,34.00,"94002",4.00,10.00,1,0,0,81.00,3.40,0.00,0.00,0.00,0.00,1.00,0.00
992.00,40.00,"94025",4.00,14.00,0,0,1,28.00,1.50,0.00,0.00,0.00,0.00,0.00,1.00
993.00,34.00,"94608",1.00,9.00,1,0,0,93.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
994.00,41.00,"91775",1.00,15.00,0,1,0,185.00,3.60,0.00,1.00,0.00,0.00,0.00,0.00
995.00,32.00,"90650",1.00,8.00,0,1,0,42.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00
996.00,28.00,"94305",2.00,3.00,0,0,1,45.00,1.60,0.00,0.00,0.00,0.00,1.00,1.00
997.00,33.00,"92037",2.00,6.00,0,1,0,49.00,1.66,214.00,0.00,0.00,0.00,0.00,0.00
998.00,46.00,"92780",3.00,20.00,1,0,0,69.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00
999.00,52.00,"93106",1.00,27.00,0,1,0,94.00,2.80,333.00,0.00,0.00,0.00,1.00,0.00
1000.00,60.00,"92120",1.00,35.00,0,1,0,18.00,1.50,0.00,0.00,0.00,0.00,1.00,1.00
1001.00,59.00,"92691",4.00,35.00,1,0,0,8.00,0.70,91.00,0.00,1.00,0.00,0.00,0.00
1002.00,57.00,"90717",4.00,32.00,1,0,0,55.00,2.10,108.00,0.00,0.00,0.00,1.00,0.00
1003.00,46.00,"95617",2.00,20.00,0,0,1,85.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
1004.00,25.00,"94720",4.00,1.00,1,0,0,62.00,0.00,229.00,0.00,0.00,0.00,1.00,0.00
1005.00,53.00,"95054",4.00,23.00,0,0,1,65.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
1006.00,38.00,"95112",2.00,12.00,1,0,0,138.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
1007.00,63.00,"91103",1.00,38.00,1,0,0,103.00,2.50,0.00,0.00,0.00,0.00,1.00,0.00
1008.00,44.00,"95064",3.00,19.00,0,0,1,99.00,3.50,357.00,1.00,0.00,0.00,0.00,0.00
1009.00,50.00,"92220",1.00,24.00,1,0,0,152.00,7.30,0.00,0.00,0.00,0.00,1.00,0.00
1010.00,28.00,"91330",2.00,3.00,0,0,1,25.00,0.90,140.00,0.00,0.00,0.00,1.00,0.00
1011.00,27.00,"95616",2.00,3.00,1,0,0,98.00,2.50,361.00,0.00,1.00,1.00,1.00,1.00
1012.00,52.00,"94304",2.00,27.00,0,1,0,39.00,0.70,166.00,0.00,0.00,0.00,1.00,0.00
1013.00,50.00,"95820",1.00,25.00,0,1,0,40.00,1.30,0.00,0.00,0.00,0.00,1.00,1.00
1014.00,39.00,"94551",3.00,13.00,1,0,0,58.00,2.10,169.00,0.00,0.00,0.00,1.00,0.00
1015.00,50.00,"90245",2.00,26.00,0,0,1,192.00,1.80,301.00,1.00,0.00,1.00,1.00,1.00
1016.00,60.00,"94303",1.00,34.00,0,1,0,62.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00
1017.00,30.00,"94720",1.00,5.00,0,1,0,69.00,0.80,0.00,0.00,1.00,0.00,1.00,0.00
1018.00,31.00,"94305",4.00,5.00,0,0,1,40.00,1.30,170.00,0.00,0.00,0.00,0.00,0.00
1019.00,39.00,"90018",2.00,15.00,0,0,1,61.00,0.60,127.00,0.00,0.00,0.00,0.00,0.00
1020.00,29.00,"91745",4.00,3.00,0,1,0,30.00,0.30,157.00,0.00,0.00,0.00,0.00,0.00
1021.00,54.00,"90071",1.00,29.00,0,1,0,29.00,1.50,97.00,0.00,0.00,0.00,1.00,0.00
1022.00,35.00,"92612",2.00,8.00,0,1,0,41.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
1023.00,27.00,"95605",1.00,3.00,0,1,0,118.00,3.30,0.00,1.00,0.00,0.00,1.00,0.00
1024.00,45.00,"94117",1.00,20.00,1,0,0,109.00,7.00,366.00,0.00,0.00,0.00,1.00,0.00
1025.00,58.00,"93711",4.00,33.00,0,1,0,122.00,0.20,0.00,1.00,0.00,1.00,1.00,0.00
1026.00,62.00,"94545",3.00,37.00,1,0,0,50.00,1.50,169.00,0.00,0.00,0.00,1.00,0.00
1027.00,28.00,"95616",3.00,4.00,0,1,0,43.00,0.10,0.00,0.00,0.00,0.00,1.00,0.00
1028.00,32.00,"94550",1.00,7.00,1,0,0,108.00,4.60,0.00,0.00,1.00,0.00,0.00,0.00
1029.00,29.00,"92096",4.00,4.00,0,0,1,110.00,2.50,0.00,1.00,0.00,0.00,0.00,0.00
1030.00,41.00,"94720",1.00,17.00,0,0,1,20.00,1.40,0.00,0.00,0.00,0.00,1.00,0.00
1031.00,61.00,"90024",4.00,35.00,0,0,1,112.00,1.70,0.00,0.00,0.00,0.00,0.00,1.00
